idpozo,fecha_data,anio,mes,areayacimiento,prod_pet,prod_gas,prod_agua,tipo_de_recurso
124554,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124555,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124556,2026-07-31,2026,7,LA VENTANA,49.424,3.103,3937.468,CONVENCIONAL
124557,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124558,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124559,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124560,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124561,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124562,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124563,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124564,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124565,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124566,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124567,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124568,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124569,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124570,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124571,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124572,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124573,2026-07-31,2026,7,LA VENTANA,111.729,6.983,12733.787,CONVENCIONAL
124574,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124575,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124576,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124577,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124578,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124579,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124580,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124581,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124582,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124583,2026-07-31,2026,7,LA VENTANA,22.731,1.422,2700.069,CONVENCIONAL
124584,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124585,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124586,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124587,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124588,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124589,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124590,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124591,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124592,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124593,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
124594,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
124619,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124624,2026-07-31,2026,7,EL QUEMADO NORTE,0.0,0.0,0.0,CONVENCIONAL
124627,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
124633,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
124637,2026-07-31,2026,7,BARRANCAS SUR,0.0,0.0,0.0,CONVENCIONAL
124642,2026-07-31,2026,7,BARRANCAS,57.807,1.398,2280.294,CONVENCIONAL
124653,2026-07-31,2026,7,EL QUEMADO NORTE,0.0,0.0,0.0,CONVENCIONAL
124665,2026-07-31,2026,7,RIO VIEJAS,63.797,2.135,5013.963,CONVENCIONAL
124672,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
124695,2026-07-31,2026,7,BARRANCAS SUR,0.0,0.0,0.0,CONVENCIONAL
124699,2026-07-31,2026,7,EL QUEMADO NORTE,0.0,0.0,0.0,CONVENCIONAL
125141,2026-07-31,2026,7,CEFERINO,0.0,0.0,0.0,CONVENCIONAL
125148,2026-07-31,2026,7,BARRANCAS SUR,0.0,0.0,0.0,CONVENCIONAL
125166,2026-07-31,2026,7,UGARTECHE,73.793,1.924,37.733,CONVENCIONAL
125167,2026-07-31,2026,7,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
125168,2026-07-31,2026,7,UGARTECHE,24.598,0.641,12.578,CONVENCIONAL
125179,2026-07-31,2026,7,CEFERINO,0.0,0.0,0.0,CONVENCIONAL
125183,2026-07-31,2026,7,BARRANCAS SUR,0.0,0.0,0.0,CONVENCIONAL
125184,2026-07-31,2026,7,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
125185,2026-07-31,2026,7,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
125232,2026-07-31,2026,7,BARRANCAS SUR,0.0,0.0,0.0,CONVENCIONAL
125241,2026-07-31,2026,7,LA VENTANA,126.555,7.953,4147.33,CONVENCIONAL
125242,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
125252,2026-07-31,2026,7,BARRANCAS,159.01,3.843,3316.082,CONVENCIONAL
125262,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
125888,2026-07-31,2026,7,BARRANCAS,202.126,4.891,579.047,CONVENCIONAL
125889,2026-07-31,2026,7,RIO VIEJAS,92.926,3.033,13.952,CONVENCIONAL
125937,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
125942,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
125943,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
126134,2026-07-31,2026,7,CEFERINO,0.0,0.0,0.0,CONVENCIONAL
126143,2026-07-31,2026,7,VIZCACHERAS,90.861,5.077,11865.248,CONVENCIONAL
126170,2026-07-31,2026,7,BARRANCAS,100.238,2.418,514.439,CONVENCIONAL
126395,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
126396,2026-07-31,2026,7,LA VENTANA,74.8,4.621,1128.417,CONVENCIONAL
126397,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
126398,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
126399,2026-07-31,2026,7,RIO VIEJAS,0.0,0.0,0.0,CONVENCIONAL
126500,2026-07-31,2026,7,ATAMISQUI,181.106,1.743,545.985,CONVENCIONAL
126585,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
126586,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
126735,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
127170,2026-07-31,2026,7,LA VENTANA,0.0,0.0,0.0,CONVENCIONAL
127396,2026-07-31,2026,7,RIO VIEJAS,0.0,0.0,0.0,CONVENCIONAL
127515,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
127531,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
127558,2026-07-31,2026,7,ATAMISQUI,0.0,0.0,0.0,CONVENCIONAL
129056,2026-07-31,2026,7,ATAMISQUI,0.0,0.0,0.0,CONVENCIONAL
129057,2026-07-31,2026,7,ATAMISQUI,0.0,0.0,0.0,CONVENCIONAL
129387,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
129613,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
129743,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
130012,2026-07-31,2026,7,CEFERINO,0.0,0.0,0.0,CONVENCIONAL
130018,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
130124,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
130125,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
130126,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
130337,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
130466,2026-07-31,2026,7,RIO VIEJAS,0.0,0.0,0.0,CONVENCIONAL
130467,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
130875,2026-07-31,2026,7,VIZCACHERAS,229.43,12.751,19270.821,CONVENCIONAL
130878,2026-07-31,2026,7,RIO VIEJAS,0.0,0.0,0.0,CONVENCIONAL
131100,2026-07-31,2026,7,PUNTA DE LAS BARDAS,332.399,8.078,19.836,CONVENCIONAL
131101,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
131595,2026-07-31,2026,7,VIZCACHERAS,48.136,2.68,6044.187,CONVENCIONAL
131596,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
131597,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
131774,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
131775,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
131944,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
132242,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
132583,2026-07-31,2026,7,RIO VIEJAS,0.0,0.0,0.0,CONVENCIONAL
132723,2026-07-31,2026,7,VACAS MUERTAS,52.632,3.007,1081.098,CONVENCIONAL
132834,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
132835,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
132993,2026-07-31,2026,7,BARRANCAS,85.328,2.064,1091.655,CONVENCIONAL
133097,2026-07-31,2026,7,BARRANCAS,14.944,0.366,2218.931,CONVENCIONAL
133099,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
133290,2026-07-31,2026,7,BARRANCAS,196.261,4.749,696.671,CONVENCIONAL
133291,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
133295,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
133378,2026-07-31,2026,7,BARRANCAS,71.58,1.798,2307.849,CONVENCIONAL
133379,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
133529,2026-07-31,2026,7,BARRANCAS,58.914,1.418,2367.428,CONVENCIONAL
133530,2026-07-31,2026,7,VIZCACHERAS,0.48,0.027,18.387,CONVENCIONAL
133670,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
133671,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
133672,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
133673,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
133806,2026-07-31,2026,7,BARRANCAS SUR,0.0,0.0,0.0,CONVENCIONAL
133825,2026-07-31,2026,7,GRAN BAJADA BLANCA,0.0,0.0,0.0,CONVENCIONAL
133826,2026-07-31,2026,7,ESTRUCTURA CRUZ DE PIEDRA,108.834,2.061,926.94,CONVENCIONAL
133922,2026-07-31,2026,7,ESTRUCTURA CRUZ DE PIEDRA,0.0,0.0,0.0,CONVENCIONAL
133930,2026-07-31,2026,7,PUNTA DE LAS BARDAS,28.074,0.774,2346.465,CONVENCIONAL
134136,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134137,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134138,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134139,2026-07-31,2026,7,LA VENTANA,72.752,4.565,3594.593,CONVENCIONAL
134140,2026-07-31,2026,7,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
134141,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134278,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
134279,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
134290,2026-07-31,2026,7,BARRANCAS SUR,0.0,0.0,0.0,CONVENCIONAL
134291,2026-07-31,2026,7,BARRANCAS,189.36,4.583,2438.277,CONVENCIONAL
134292,2026-07-31,2026,7,VIZCACHERAS,89.383,4.974,12712.89,CONVENCIONAL
134297,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134302,2026-07-31,2026,7,PUNTA DE LAS BARDAS,6.86,0.189,189.989,CONVENCIONAL
134381,2026-07-31,2026,7,VIZCACHERAS,44.417,2.458,1702.383,CONVENCIONAL
134382,2026-07-31,2026,7,VIZCACHERAS,44.262,2.457,8133.994,CONVENCIONAL
134388,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134389,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134390,2026-07-31,2026,7,BARRANCAS,171.781,4.157,3883.958,CONVENCIONAL
134392,2026-07-31,2026,7,BARRANCAS,70.942,1.719,1637.412,CONVENCIONAL
134393,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134398,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134399,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134531,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134532,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134534,2026-07-31,2026,7,VIZCACHERAS,76.061,4.251,12055.886,CONVENCIONAL
134536,2026-07-31,2026,7,PUNTA DE LAS BARDAS,47.28,1.314,307.879,CONVENCIONAL
134556,2026-07-31,2026,7,GRAN BAJADA BLANCA,0.0,0.0,0.0,CONVENCIONAL
134689,2026-07-31,2026,7,BARRANCAS,86.018,2.084,3717.587,CONVENCIONAL
134690,2026-07-31,2026,7,BARRANCAS,209.395,5.068,5632.479,CONVENCIONAL
134691,2026-07-31,2026,7,BARRANCAS,73.933,1.789,472.239,CONVENCIONAL
134692,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134694,2026-07-31,2026,7,RIO VIEJAS,25.871,0.869,3107.342,CONVENCIONAL
134860,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
134861,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
134862,2026-07-31,2026,7,BARRANCAS,79.419,1.924,4505.277,CONVENCIONAL
134863,2026-07-31,2026,7,VACAS MUERTAS,41.232,2.369,450.563,CONVENCIONAL
134868,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
134869,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134870,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
134975,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
134976,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
134977,2026-07-31,2026,7,BARRANCAS,113.359,2.744,1904.733,CONVENCIONAL
135127,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
135128,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
135140,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
135141,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
135237,2026-07-31,2026,7,VIZCACHERAS,166.099,9.202,14484.417,CONVENCIONAL
135238,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
135486,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
135487,2026-07-31,2026,7,ESTRUCTURA CRUZ DE PIEDRA,73.099,1.356,5095.399,CONVENCIONAL
135636,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
135637,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
135640,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
135702,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135703,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135704,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135707,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135708,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135712,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135713,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135724,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135725,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135732,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135742,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135746,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135747,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135750,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135764,2026-07-31,2026,7,MESA VERDE,0.0,0.0,0.0,CONVENCIONAL
135795,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
135796,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
135797,2026-07-31,2026,7,VIZCACHERAS,37.677,2.098,4169.861,CONVENCIONAL
135798,2026-07-31,2026,7,VIZCACHERAS,55.555,3.096,2025.685,CONVENCIONAL
135799,2026-07-31,2026,7,CAÑADA DURA,0.0,0.0,0.043,CONVENCIONAL
135800,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
135807,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
135808,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
135937,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
135938,2026-07-31,2026,7,CAÑADA DURA,0.0,0.0,0.0,CONVENCIONAL
136048,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
136049,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
136056,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
136145,2026-07-31,2026,7,LOS BARREALITOS,0.0,0.0,0.0,CONVENCIONAL
136192,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
136208,2026-07-31,2026,7,LA VENTANA,21.505,1.352,432.513,CONVENCIONAL
136209,2026-07-31,2026,7,LA VENTANA,8.363,0.526,168.199,CONVENCIONAL
136210,2026-07-31,2026,7,LA VENTANA,161.949,10.143,8678.041,CONVENCIONAL
136384,2026-07-31,2026,7,ESTRUCTURA CRUZ DE PIEDRA,153.108,2.899,2345.979,CONVENCIONAL
136385,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
136386,2026-07-31,2026,7,RIO HONDO,0.0,0.0,0.0,CONVENCIONAL
136590,2026-07-31,2026,7,VIZCACHERAS,21.474,1.202,3859.338,CONVENCIONAL
136733,2026-07-31,2026,7,VIZCACHERAS,39.526,2.26,8938.26,CONVENCIONAL
136741,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
136858,2026-07-31,2026,7,ATAMISQUI,0.0,0.0,0.0,CONVENCIONAL
136904,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
137098,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
137099,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
137230,2026-07-31,2026,7,VIZCACHERAS,70.916,3.933,8285.937,CONVENCIONAL
137231,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
137384,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
137385,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
137462,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
137465,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
137466,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
137467,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
137468,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
137603,2026-07-31,2026,7,BARRANCAS,32.512,0.78,2211.705,CONVENCIONAL
137604,2026-07-31,2026,7,BARRANCAS,116.357,2.816,716.656,CONVENCIONAL
137639,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
137724,2026-07-31,2026,7,BARRANCAS,13.614,0.336,822.16,CONVENCIONAL
137725,2026-07-31,2026,7,BARRANCAS,39.256,0.949,641.535,CONVENCIONAL
137726,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
137727,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
137728,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
137729,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
137730,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
137731,2026-07-31,2026,7,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
137732,2026-07-31,2026,7,UGARTECHE,0.0,0.0,0.0,CONVENCIONAL
137733,2026-07-31,2026,7,VIZCACHERAS,47.503,2.667,1820.295,CONVENCIONAL
137734,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
137735,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
143714,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
143715,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
143717,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
143718,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
143848,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
143862,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
143863,2026-07-31,2026,7,VIZCACHERAS,123.967,6.9,5834.082,CONVENCIONAL
144009,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
144010,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
144011,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
144014,2026-07-31,2026,7,RIO VIEJAS,0.0,0.0,0.0,CONVENCIONAL
144015,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144016,2026-07-31,2026,7,VIZCACHERAS,17.442,1.013,835.309,CONVENCIONAL
144017,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144119,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144120,2026-07-31,2026,7,VIZCACHERAS,68.507,3.834,12459.542,CONVENCIONAL
144121,2026-07-31,2026,7,VIZCACHERAS,47.729,0.0,7558.816,CONVENCIONAL
144248,2026-07-31,2026,7,VIZCACHERAS,138.275,7.679,5126.02,CONVENCIONAL
144249,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144250,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144251,2026-07-31,2026,7,VIZCACHERAS,30.948,0.0,1892.935,CONVENCIONAL
144252,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144366,2026-07-31,2026,7,PUNTA DE LAS BARDAS,52.138,1.437,4357.721,CONVENCIONAL
144367,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144368,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144369,2026-07-31,2026,7,VIZCACHERAS,97.968,5.423,16877.747,CONVENCIONAL
144370,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144502,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
144503,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144504,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144505,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144640,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144641,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144642,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144643,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144784,2026-07-31,2026,7,GRAN BAJADA BLANCA,0.0,0.0,0.0,CONVENCIONAL
144785,2026-07-31,2026,7,VACAS MUERTAS,0.0,0.0,0.0,CONVENCIONAL
144838,2026-07-31,2026,7,VIZCACHERAS,0.0,0.0,0.0,CONVENCIONAL
144912,2026-07-31,2026,7,PUNTA DE LAS BARDAS,0.0,0.0,0.0,CONVENCIONAL
144913,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
144914,2026-07-31,2026,7,BARRANCAS,0.0,0.0,0.0,CONVENCIONAL
